Date,name,capital,price,shares,dps,eps,address,directors,email,facsimile,industry,name,sector,telephone,website
2020-08-14,GGBL,369113792.4,1.2,307594827,,,"P. O. Box 1536, Kumasi",[],,,,Guinness Ghana Breweries Limited,Consumer Goods,+233-3220-26-301,
2020-08-14,GSR,493430000.0,9.5,51940000,,,"P. O. Box 16075, KIA Accra",[],,,,Golden Star Resources Limited,Basic Materials,+233-302-779-904,www.gsr.com
2020-08-14,SWL,1091401.75,0.05,21828035,,,"P. O. Box AN 12719, Accra-North",[],samwoode@ghana.com,,,Sam Woode Limited,Consumer Services,+233-302-305-287,samwoode.com
2020-08-14,TBL,68000000.0,0.34,200000000,,,"3-4 ECOWAS Avenue, PO Box 1018, Banjul, The Gambia",[],info@tblgambia.com,,,Trust Bank (Gambia) Limited,Financials,+220-42-25-777,www.tblgambia.com
2020-08-14,CAL,407281078.1,0.65,626586274,,,"P. O. Box 14596, Accra",[],calbank@calbank.net,,,CAL Bank Limited,Financials,+233-302-680-061,www.calbank.net
2020-08-14,UNIL,786875000.0,12.59,62500000,,,"Heavy Industrial Area, PO Box 721, Tema, Ghana",[],unilever@ghana.com,,,Unilever Ghana Limited,Consumer Goods,"+233-303-218-100, +233-303-218-247",www.unileverghana.com
2020-08-14,AGA,15329926839.0,37.0,414322347,,,"Gold House, Patrice Lumumba Rd., Roman Ridge, PO Box 2665, Accra, Ghana",[],investors@anglogoldashanti.com,,Mining,AngloGold Ashanti Limited,Basic Materials,"+233-302-772-190, +27-11-637-6000",www.anglogoldashanti.com
2020-08-14,IIL,10352849.84,0.04,258821246,,,"Plot 4/7 BIKL, Adjacent Highways workshop, Akwadum Road, Effiduase-Koforidua",[],info@iil.com.gh,,,Intravenous Infusions Limited,Health Care,+233-342-020-151,www.iil.com.gh
2020-08-14,GLD,36360000.0,90.9,400000,,,,[],,,,NewGold Issuer Limited,Basic Materials,,
2020-08-14,BOPP,87000000.0,2.5,34800000,,,"Adum Banso Estate, PO Box 470, Sekondi-Takoradi, Ghana",[],hr.bopp@gh.wilmar-intl.com,,,Benso Oil Palm Plantation Limited,Consumer Goods,+233-24-210-9409,
2020-08-14,CPC,40761483.52,0.02,2038074176,,,,[],cocoapro@africaonline.com.gh,,,Cocoa Processing Company Limited,Consumer Goods,+233-302-202-914,
2020-08-14,DIGICUT,10700155.89,0.09,118890621,,,"House No. 350, Nima Court Avenue, PO Box 45, Accra, Ghana",[],info@digicutghana.com,,Advertising,Digicut Production and Advertising Limited,Consumer Services,"+233-303-936-020, +233-50-132-8607",digicutghana.com
2020-08-14,AADS,40133588.0,0.41,97886800,,,,[],,,,AngloGold Ashanti Depositary Shares,,,
2020-08-14,TOTAL,262904069.2,2.35,111874072,,,"Total House, 25 Liberia Road, P. O. Box 553, Accra, Ghana",[],totalgh.inquiry@totalmktgh.com,,Oil Equipment & Services,Total Petroleum Ghana Limited,Oil & Gas,"+233–302-664-921, +233–302-664-922, +233–302-664-923",www.total-ghana.com
2020-08-14,MAC,59494876.48,5.98,9948976,,,"PMB CT 235 East Cantonments, Accra",[],info@oakpartners.net,,,Mega African Capital Limited,Financials,+233-302-767-926,www.oakpartners.net
2020-08-14,MMH,10569258.26,0.11,96084166,,,"Marshalls University College, Kaneshie-Odorkor Highway, Accra",[],info@marshalls.edu.gh,,,Meridian-Marshall Holdings,Consumer Services,+233-57-516-1005,www.marshalls.edu.gh
2020-08-14,PZC,63840000.0,0.38,168000000,,,"P. O. Box 628, Tema",[],info@pzcussons.com,,,PZ Cussons Ghana Limited,Consumer Goods,+233-303-302-701,www.pzcussons.com
2020-08-14,EGH,2419134067.5,7.5,322551209,,,"19 Seventh Avenue, Ridge West, Accra, Ghana",[],info@ecobank.com,,Banking,Ecobank Ghana Limited,Financials,"+233-302-681-166, +233-302-680-437",www.ecobank.com
2020-08-14,FML,174310932.0,1.5,116207288,,,"No. 1 Dadeban Road, North Industrial Area, P. O. Box 6460, Accra, Ghana",[],fml@fanmilk-gh.com,,Food Production,Fan Milk Limited,Consumer Goods,"+233-302-224-421, +233-302-224-732, +233-302-223-384",fanmilk-gh.com
2020-08-14,MLC,4508633.25,0.09,50095925,,,"P. O. Box 2086, Accra",[],enquiries@mechlloyd.com,,,Mechanical Lloyd Company Limited,Consumer Goods,+233-302-229-312,www.mechlloyd.com
2020-08-14,TLW,16376765367.04,11.92,1373889712,,,"9 Chiswick Park, 566 Chiswick High Rd., London W4 5XT",[],richard.taylor@tullowoil.com,,,Tullow Oil Plc,Oil & Gas,+44-203-249-9000,www.tullowoil.com
2020-08-14,SCB,2021377470.0,15.0,134758498,,,"87 Independence Avenue, P. O. Box 768, Accra, Ghana",[],feedback.ghana@sc.com,,Banking,Standard Chartered Bank (Ghana) Limited,Financials,"+233-302-610-750, +233-302-740-100, +233-302-633-427",www.sc.com/gh/
2020-08-14,SCBPREF,15207600.0,0.87,17480000,,,,[],,,,Stanchart Preferential Shares,,,
2020-08-14,GCB,1007000000.0,3.8,265000000,,,"GCB Building, Thorpe Road/High Street, PO Box GP 134, Accra, Ghana",[],corporateaffairs@gcb.com.gh,,Banking,GCB Bank Limited,Financials,"+233-302-663-964, +233-302-672-852, +233-302-664-914",www.gcbbank.com.gh
2020-08-14,ADB,1522039939.42,5.06,300798407,,,"Accra Financial Centre, 3rd Ambassadorial Development Area, Ridge, Accra",[],adweb@agricbank.com,,,Agricultural Development Bank,Financials,+233-302-770-403,www.agricbank.com
2020-08-14,CMLT,751220.36,0.11,6829276,,,"P. O. Box MB 191, Accra",[],camelot@camelotprint.com,,,Camelot Ghana Limited,Industrials,+233-302-773-120,www.camelotprint.com
2020-08-15,GCB,1007000000.0,3.8,265000000,,,"GCB Building, Thorpe Road/High Street, PO Box GP 134, Accra, Ghana",[],corporateaffairs@gcb.com.gh,,Banking,GCB Bank Limited,Financials,"+233-302-663-964, +233-302-672-852, +233-302-664-914",www.gcbbank.com.gh
2020-08-15,ACCESS,763629946.44,4.39,173947596,,,"Starlets' 91 Road, Opp. Accra Sports Stadium, PO Box GP 353, Osu, Accra, Ghana",[],info@ghana.accessbankplc.com,,Banking,Access Bank Ghana Plc,Financials,"+233-302-742-699, +233-302-661-769, 0800-004-400 (Toll free)",www.ghana.accessbankplc.com
2020-08-15,DASPHARMA,33906359.2,0.4,84765898,,,"No. GA-172-1676, Shidaa Street, P. O. Box 5258, North Kaneshie, Accra, Ghana",[],info@dannexgh.com,,Pharmaceuticals,Dannex Ayrton Starwin Plc,Health Care,"+233-302-232-574, +233-302-232-575, +233-26-372-9394",https://www.dannexgh.com/
2020-08-15,ALW,26035369.8,0.11,236685180,,,"Plot No. 63/1, Heavy Industrial Area, PO Box 914, Tema, Ghana",[],,,,Aluworks Limited,Industrials,+233-302-951-206,www.aluworks.com
2020-08-15,MLC,4508633.25,0.09,50095925,,,"P. O. Box 2086, Accra",[],enquiries@mechlloyd.com,,,Mechanical Lloyd Company Limited,Consumer Goods,+233-302-229-312,www.mechlloyd.com
2020-08-15,IIL,10352849.84,0.04,258821246,,,"Plot 4/7 BIKL, Adjacent Highways workshop, Akwadum Road, Effiduase-Koforidua",[],info@iil.com.gh,,,Intravenous Infusions Limited,Health Care,+233-342-020-151,www.iil.com.gh
2020-08-15,EGH,2419134067.5,7.5,322551209,,,"19 Seventh Avenue, Ridge West, Accra, Ghana",[],info@ecobank.com,,Banking,Ecobank Ghana Limited,Financials,"+233-302-681-166, +233-302-680-437",www.ecobank.com
2020-08-15,PBC,14400000.0,0.03,480000000,,,"Private Mail Bag, Accra-North",[],pbc@ghana.com,,,Produce Buying Company Limited,Consumer Goods,+233-302-779-015,www.pbcgh.com
2020-08-15,GOIL,623062373.52,1.59,391863128,,,"Hse. No. D 659/4, Junction of Kojo Thompson and Adjaben Roads, Tudu, Accra, Ghana",[],info@goil.com.gh,,Oil Equipment & Services,Ghana Oil Company Limited,Oil & Gas,"+233-302-688-214, +233-302-688-215, +233-302-688-217",www.goil.com.gh
2020-08-15,SCBPREF,15207600.0,0.87,17480000,,,,[],,,,Stanchart Preferential Shares,,,
2020-08-15,ETI,1444065244.8,0.06,24067754080,,,"2365, Boulevard du Mono, B.P. 3261, Lomé, Togo",[],info@ecobank.com,,Banking,Ecobank Transnational Incorporated,Financials,"+228-22-210-303, +228-22-213-168, +228-22-215-119",www.ecobank.com
2020-08-15,CLYD,1020000.0,0.03,34000000,,,"P. O. Box 1003, Cantonments, Accra",[],,,,Clydestone Ghana Limited,Technology,+233-302-243-352,www.clydestone.com
2020-08-15,MMH,10569258.26,0.11,96084166,,,"Marshalls University College, Kaneshie-Odorkor Highway, Accra",[],info@marshalls.edu.gh,,,Meridian-Marshall Holdings,Consumer Services,+233-57-516-1005,www.marshalls.edu.gh
2020-08-15,FML,174310932.0,1.5,116207288,,,"No. 1 Dadeban Road, North Industrial Area, P. O. Box 6460, Accra, Ghana",[],fml@fanmilk-gh.com,,Food Production,Fan Milk Limited,Consumer Goods,"+233-302-224-421, +233-302-224-732, +233-302-223-384",fanmilk-gh.com
2020-08-15,BOPP,87000000.0,2.5,34800000,,,"Adum Banso Estate, PO Box 470, Sekondi-Takoradi, Ghana",[],hr.bopp@gh.wilmar-intl.com,,,Benso Oil Palm Plantation Limited,Consumer Goods,+233-24-210-9409,
2020-08-15,MTNGH,7128475128.8,0.58,12290474360,,,"MTN House, Independence Avenue, West Ridge, Accra, Ghana",[],customercare@mtn.com.gh,,Mobile Telecommunications,Scancom Plc,Telecommunications,"+233-24-430-0000, +233-24-100-62279",mtn.com.gh
2020-08-15,SCB,2021377470.0,15.0,134758498,,,"87 Independence Avenue, P. O. Box 768, Accra, Ghana",[],feedback.ghana@sc.com,,Banking,Standard Chartered Bank (Ghana) Limited,Financials,"+233-302-610-750, +233-302-740-100, +233-302-633-427",www.sc.com/gh/
2020-08-15,DIGICUT,10700155.89,0.09,118890621,,,"House No. 350, Nima Court Avenue, PO Box 45, Accra, Ghana",[],info@digicutghana.com,,Advertising,Digicut Production and Advertising Limited,Consumer Services,"+233-303-936-020, +233-50-132-8607",digicutghana.com
2020-08-15,SWL,1091401.75,0.05,21828035,,,"P. O. Box AN 12719, Accra-North",[],samwoode@ghana.com,,,Sam Woode Limited,Consumer Services,+233-302-305-287,samwoode.com
2020-08-15,TLW,16376765367.04,11.92,1373889712,,,"9 Chiswick Park, 566 Chiswick High Rd., London W4 5XT",[],richard.taylor@tullowoil.com,,,Tullow Oil Plc,Oil & Gas,+44-203-249-9000,www.tullowoil.com
2020-08-15,ADB,1522039939.42,5.06,300798407,,,"Accra Financial Centre, 3rd Ambassadorial Development Area, Ridge, Accra",[],adweb@agricbank.com,,,Agricultural Development Bank,Financials,+233-302-770-403,www.agricbank.com
2020-08-15,RBGH,340786183.2,0.4,851965458,,,"6th Avenue North Ridge, PO Box CT 4603, Cantonments, Accra",[],hfcomp@hfcbank.com.gh,,Banking,Republic Bank Ghana Limited,Financials,+233-302-242-090,www.hfcbank.com.gh
2020-08-15,HORDS,11494756.1,0.1,114947561,,,"Behind Presidential Palace, Old GNTC Road, Kanda-Accra",[],info@hordslimitedgh.com,,,Hords Limited,Consumer Goods,+233-30-709-9314,www.hordslimitedgh.com
2020-08-15,CMLT,751220.36,0.11,6829276,,,"P. O. Box MB 191, Accra",[],camelot@camelotprint.com,,,Camelot Ghana Limited,Industrials,+233-302-773-120,www.camelotprint.com
2020-08-15,SIC,19564500.0,0.1,195645000,,,"Nyemitei House, No. 28/29 Ring Road East, PO Box 2363, Accra, Ghana",[],sicinfo@sic-gh.com,,Insurance,SIC Insurance Company Limited,Financials,+233-302-780-600,www.sic-gh.com
2020-08-15,CPC,40761483.52,0.02,2038074176,,,,[],cocoapro@africaonline.com.gh,,,Cocoa Processing Company Limited,Consumer Goods,+233-302-202-914,
2020-08-15,MAC,59494876.48,5.98,9948976,,,"PMB CT 235 East Cantonments, Accra",[],info@oakpartners.net,,,Mega African Capital Limited,Financials,+233-302-767-926,www.oakpartners.net
2020-08-15,AADS,40133588.0,0.41,97886800,,,,[],,,,AngloGold Ashanti Depositary Shares,,,
2020-08-15,GLD,36360000.0,90.9,400000,,,,[],,,,NewGold Issuer Limited,Basic Materials,,
2020-08-15,TBL,68000000.0,0.34,200000000,,,"3-4 ECOWAS Avenue, PO Box 1018, Banjul, The Gambia",[],info@tblgambia.com,,,Trust Bank (Gambia) Limited,Financials,+220-42-25-777,www.tblgambia.com
2020-08-15,TOTAL,262904069.2,2.35,111874072,,,"Total House, 25 Liberia Road, P. O. Box 553, Accra, Ghana",[],totalgh.inquiry@totalmktgh.com,,Oil Equipment & Services,Total Petroleum Ghana Limited,Oil & Gas,"+233–302-664-921, +233–302-664-922, +233–302-664-923",www.total-ghana.com
2020-08-15,UNIL,786875000.0,12.59,62500000,,,"Heavy Industrial Area, PO Box 721, Tema, Ghana",[],unilever@ghana.com,,,Unilever Ghana Limited,Consumer Goods,"+233-303-218-100, +233-303-218-247",www.unileverghana.com
2020-08-15,AGA,15329926839.0,37.0,414322347,,,"Gold House, Patrice Lumumba Rd., Roman Ridge, PO Box 2665, Accra, Ghana",[],investors@anglogoldashanti.com,,Mining,AngloGold Ashanti Limited,Basic Materials,"+233-302-772-190, +27-11-637-6000",www.anglogoldashanti.com
2020-08-15,SAMBA,3286499.15,0.55,5975453,,,"West Coast Dyeing Industries Compound, Heavy Industrial Area, Tema",[],info@sambafoodsghana.com,,,Samba Foods Limited,Consumer Goods,+233-24-469-4682,www.sambafoodsghana.com
2020-08-15,PZC,63840000.0,0.38,168000000,,,"P. O. Box 628, Tema",[],info@pzcussons.com,,,PZ Cussons Ghana Limited,Consumer Goods,+233-303-302-701,www.pzcussons.com
2020-08-15,SOGEGH,439667647.54,0.62,709141367,,,"P. O. Box 13119, Ring Road Central, Accra",[],sgghana.info@socgen.com,,,Societe Generale Ghana Limited,Financials,+233-302-202-001,www.societegenerale.com.gh
2020-08-15,EGL,241003571.5,1.42,169720825,,,"PMB 150, GPO, Accra",[],info@enterprisegroup.com.gh,,,Enterprise Group Limited,Financials,+233-302-666-847,www.enterprisegroup.com.gh
2020-08-15,CAL,407281078.1,0.65,626586274,,,"P. O. Box 14596, Accra",[],calbank@calbank.net,,,CAL Bank Limited,Financials,+233-302-680-061,www.calbank.net
2020-08-15,GSR,493430000.0,9.5,51940000,,,"P. O. Box 16075, KIA Accra",[],,,,Golden Star Resources Limited,Basic Materials,+233-302-779-904,www.gsr.com
2020-08-15,GGBL,369113792.4,1.2,307594827,,,"P. O. Box 1536, Kumasi",[],,,,Guinness Ghana Breweries Limited,Consumer Goods,+233-3220-26-301,
2020-08-20,AADS,40133588.0,0.41,97886800,,,,[],,,,AngloGold Ashanti Depositary Shares,,,
2020-08-20,SCB,2021377470.0,15.0,134758498,,,"87 Independence Avenue, P. O. Box 768, Accra, Ghana",[],feedback.ghana@sc.com,,Banking,Standard Chartered Bank (Ghana) Limited,Financials,"+233-302-610-750, +233-302-740-100, +233-302-633-427",www.sc.com/gh/
2020-08-20,TBL,68000000.0,0.34,200000000,,,"3-4 ECOWAS Avenue, PO Box 1018, Banjul, The Gambia",[],info@tblgambia.com,,,Trust Bank (Gambia) Limited,Financials,+220-42-25-777,www.tblgambia.com
2020-08-20,EGL,239306363.25,1.41,169720825,,,"PMB 150, GPO, Accra",[],info@enterprisegroup.com.gh,,,Enterprise Group Limited,Financials,+233-302-666-847,www.enterprisegroup.com.gh
2020-08-20,UNIL,786875000.0,12.59,62500000,,,"Heavy Industrial Area, PO Box 721, Tema, Ghana",[],unilever@ghana.com,,,Unilever Ghana Limited,Consumer Goods,"+233-303-218-100, +233-303-218-247",www.unileverghana.com
2020-08-20,MMH,10569258.26,0.11,96084166,,,"Marshalls University College, Kaneshie-Odorkor Highway, Accra",[],info@marshalls.edu.gh,,,Meridian-Marshall Holdings,Consumer Services,+233-57-516-1005,www.marshalls.edu.gh
2020-08-20,GLD,36360000.0,90.9,400000,,,,[],,,,NewGold Issuer Limited,Basic Materials,,
2020-08-20,CAL,401015215.36,0.64,626586274,,,"P. O. Box 14596, Accra",[],calbank@calbank.net,,,CAL Bank Limited,Financials,+233-302-680-061,www.calbank.net
2020-08-20,SWL,1091401.75,0.05,21828035,,,"P. O. Box AN 12719, Accra-North",[],samwoode@ghana.com,,,Sam Woode Limited,Consumer Services,+233-302-305-287,samwoode.com
2020-08-20,ADB,1522039939.42,5.06,300798407,,,"Accra Financial Centre, 3rd Ambassadorial Development Area, Ridge, Accra",[],adweb@agricbank.com,,,Agricultural Development Bank,Financials,+233-302-770-403,www.agricbank.com
2020-08-20,EGH,2177220660.75,6.75,322551209,,,"19 Seventh Avenue, Ridge West, Accra, Ghana",[],info@ecobank.com,,Banking,Ecobank Ghana Limited,Financials,"+233-302-681-166, +233-302-680-437",www.ecobank.com
2020-08-20,SOGEGH,446759061.21,0.63,709141367,,,"P. O. Box 13119, Ring Road Central, Accra",[],sgghana.info@socgen.com,,,Societe Generale Ghana Limited,Financials,+233-302-202-001,www.societegenerale.com.gh
2020-08-20,ACCESS,763629946.44,4.39,173947596,,,"Starlets' 91 Road, Opp. Accra Sports Stadium, PO Box GP 353, Osu, Accra, Ghana",[],info@ghana.accessbankplc.com,,Banking,Access Bank Ghana Plc,Financials,"+233-302-742-699, +233-302-661-769, 0800-004-400 (Toll free)",www.ghana.accessbankplc.com
2020-08-20,TLW,16376765367.04,11.92,1373889712,,,"9 Chiswick Park, 566 Chiswick High Rd., London W4 5XT",[],richard.taylor@tullowoil.com,,,Tullow Oil Plc,Oil & Gas,+44-203-249-9000,www.tullowoil.com
2020-08-20,PZC,63840000.0,0.38,168000000,,,"P. O. Box 628, Tema",[],info@pzcussons.com,,,PZ Cussons Ghana Limited,Consumer Goods,+233-303-302-701,www.pzcussons.com
2020-08-20,ALW,26035369.8,0.11,236685180,,,"Plot No. 63/1, Heavy Industrial Area, PO Box 914, Tema, Ghana",[],,,,Aluworks Limited,Industrials,+233-302-951-206,www.aluworks.com
2020-08-20,SIC,19564500.0,0.1,195645000,,,"Nyemitei House, No. 28/29 Ring Road East, PO Box 2363, Accra, Ghana",[],sicinfo@sic-gh.com,,Insurance,SIC Insurance Company Limited,Financials,+233-302-780-600,www.sic-gh.com
2020-08-20,GOIL,587794692.0,1.5,391863128,,,"Hse. No. D 659/4, Junction of Kojo Thompson and Adjaben Roads, Tudu, Accra, Ghana",[],info@goil.com.gh,,Oil Equipment & Services,Ghana Oil Company Limited,Oil & Gas,"+233-302-688-214, +233-302-688-215, +233-302-688-217",www.goil.com.gh
2020-08-20,TOTAL,262904069.2,2.35,111874072,,,"Total House, 25 Liberia Road, P. O. Box 553, Accra, Ghana",[],totalgh.inquiry@totalmktgh.com,,Oil Equipment & Services,Total Petroleum Ghana Limited,Oil & Gas,"+233–302-664-921, +233–302-664-922, +233–302-664-923",www.total-ghana.com
2020-08-20,DIGICUT,10700155.89,0.09,118890621,,,"House No. 350, Nima Court Avenue, PO Box 45, Accra, Ghana",[],info@digicutghana.com,,Advertising,Digicut Production and Advertising Limited,Consumer Services,"+233-303-936-020, +233-50-132-8607",digicutghana.com
2020-08-20,BOPP,78300000.0,2.25,34800000,,,"Adum Banso Estate, PO Box 470, Sekondi-Takoradi, Ghana",[],hr.bopp@gh.wilmar-intl.com,,,Benso Oil Palm Plantation Limited,Consumer Goods,+233-24-210-9409,
2020-08-20,RBGH,340786183.2,0.4,851965458,,,"6th Avenue North Ridge, PO Box CT 4603, Cantonments, Accra",[],hfcomp@hfcbank.com.gh,,Banking,Republic Bank Ghana Limited,Financials,+233-302-242-090,www.hfcbank.com.gh
2020-08-20,SAMBA,3286499.15,0.55,5975453,,,"West Coast Dyeing Industries Compound, Heavy Industrial Area, Tema",[],info@sambafoodsghana.com,,,Samba Foods Limited,Consumer Goods,+233-24-469-4682,www.sambafoodsghana.com
2020-08-20,AGA,15329926839.0,37.0,414322347,,,"Gold House, Patrice Lumumba Rd., Roman Ridge, PO Box 2665, Accra, Ghana",[],investors@anglogoldashanti.com,,Mining,AngloGold Ashanti Limited,Basic Materials,"+233-302-772-190, +27-11-637-6000",www.anglogoldashanti.com
2020-08-20,GCB,1009650000.0,3.81,265000000,,,"GCB Building, Thorpe Road/High Street, PO Box GP 134, Accra, Ghana",[],corporateaffairs@gcb.com.gh,,Banking,GCB Bank Limited,Financials,"+233-302-663-964, +233-302-672-852, +233-302-664-914",www.gcbbank.com.gh
2020-08-20,IIL,10352849.84,0.04,258821246,,,"Plot 4/7 BIKL, Adjacent Highways workshop, Akwadum Road, Effiduase-Koforidua",[],info@iil.com.gh,,,Intravenous Infusions Limited,Health Care,+233-342-020-151,www.iil.com.gh
2020-08-20,GGBL,307594827.0,1.0,307594827,,,"P. O. Box 1536, Kumasi",[],,,,Guinness Ghana Breweries Limited,Consumer Goods,+233-3220-26-301,
2020-08-20,HORDS,11494756.1,0.1,114947561,,,"Behind Presidential Palace, Old GNTC Road, Kanda-Accra",[],info@hordslimitedgh.com,,,Hords Limited,Consumer Goods,+233-30-709-9314,www.hordslimitedgh.com
2020-08-20,CMLT,751220.36,0.11,6829276,,,"P. O. Box MB 191, Accra",[],camelot@camelotprint.com,,,Camelot Ghana Limited,Industrials,+233-302-773-120,www.camelotprint.com
2020-08-20,MTNGH,7128475128.8,0.58,12290474360,,,"MTN House, Independence Avenue, West Ridge, Accra, Ghana",[],customercare@mtn.com.gh,,Mobile Telecommunications,Scancom Plc,Telecommunications,"+233-24-430-0000, +233-24-100-62279",mtn.com.gh
2020-08-20,DASPHARMA,33906359.2,0.4,84765898,,,"No. GA-172-1676, Shidaa Street, P. O. Box 5258, North Kaneshie, Accra, Ghana",[],info@dannexgh.com,,Pharmaceuticals,Dannex Ayrton Starwin Plc,Health Care,"+233-302-232-574, +233-302-232-575, +233-26-372-9394",https://www.dannexgh.com/
2020-08-20,GSR,493430000.0,9.5,51940000,,,"P. O. Box 16075, KIA Accra",[],,,,Golden Star Resources Limited,Basic Materials,+233-302-779-904,www.gsr.com
2020-08-20,SCBPREF,15207600.0,0.87,17480000,,,,[],,,,Stanchart Preferential Shares,,,
2020-08-20,CLYD,1020000.0,0.03,34000000,,,"P. O. Box 1003, Cantonments, Accra",[],,,,Clydestone Ghana Limited,Technology,+233-302-243-352,www.clydestone.com
2020-08-20,PBC,14400000.0,0.03,480000000,,,"Private Mail Bag, Accra-North",[],pbc@ghana.com,,,Produce Buying Company Limited,Consumer Goods,+233-302-779-015,www.pbcgh.com
2020-08-20,ETI,1444065244.8,0.06,24067754080,,,"2365, Boulevard du Mono, B.P. 3261, Lomé, Togo",[],info@ecobank.com,,Banking,Ecobank Transnational Incorporated,Financials,"+228-22-210-303, +228-22-213-168, +228-22-215-119",www.ecobank.com
2020-08-20,FML,174310932.0,1.5,116207288,,,"No. 1 Dadeban Road, North Industrial Area, P. O. Box 6460, Accra, Ghana",[],fml@fanmilk-gh.com,,Food Production,Fan Milk Limited,Consumer Goods,"+233-302-224-421, +233-302-224-732, +233-302-223-384",fanmilk-gh.com
2020-08-20,MLC,4508633.25,0.09,50095925,,,"P. O. Box 2086, Accra",[],enquiries@mechlloyd.com,,,Mechanical Lloyd Company Limited,Consumer Goods,+233-302-229-312,www.mechlloyd.com
2020-08-20,MAC,59494876.48,5.98,9948976,,,"PMB CT 235 East Cantonments, Accra",[],info@oakpartners.net,,,Mega African Capital Limited,Financials,+233-302-767-926,www.oakpartners.net
2020-08-20,CPC,40761483.52,0.02,2038074176,,,,[],cocoapro@africaonline.com.gh,,,Cocoa Processing Company Limited,Consumer Goods,+233-302-202-914,
